CA,LC,MC,SC,S_code,country,export,export_rate,import,import_rate,month,year
-933,정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"46,518",-34.2,"47,451",49.3,3,2004
"77,185",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"126,090",37.7,"48,905",53.6,3,2004
"157,793",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"401,476",21.6,"243,683",25.7,3,2004
"-70,389",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"60,479",-13.2,"130,868",6.8,3,2004
"-44,347",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"307,838",13.4,"352,185",28.9,3,2004
"2,778",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,824",6.9,"4,046",49.8,3,2004
"28,489",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"64,966",34.1,"36,477",-5.0,4,2004
"67,566",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"115,607",26.8,"48,041",41.2,4,2004
"136,894",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"350,792",28.0,"213,898",23.3,4,2004
"-81,835",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"48,716",-21.9,"130,551",4.8,4,2004
"-65,196",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"264,874",6.6,"330,070",22.5,4,2004
"2,592",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,413",44.0,"3,821",62.3,4,2004
"14,128",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"56,496",29.7,"42,368",34.6,5,2004
"77,458",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"119,374",29.6,"41,916",25.1,5,2004
"234,152",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"439,640",49.5,"205,488",18.3,5,2004
"-54,972",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"58,616",-6.5,"113,588",-16.1,5,2004
"-35,608",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"277,093",7.2,"312,701",12.8,5,2004
"7,358",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"10,224",55.4,"2,866",-2.3,5,2004
"9,351",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"57,497",5.0,"48,146",43.5,6,2004
"66,977",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"116,720",38.5,"49,743",59.9,6,2004
"149,720",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"396,094",25.8,"246,374",31.1,6,2004
"-64,813",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"56,767",-11.6,"121,580",0.6,6,2004
"-78,804",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"259,854",1.2,"338,658",26.8,6,2004
"3,852",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,341",6.5,"2,489",-21.3,6,2004
"9,866",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"55,784",34.9,"45,918",20.3,7,2004
"82,645",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"133,899",38.8,"51,254",74.0,7,2004
"142,911",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"363,326",22.8,"220,415",16.5,7,2004
"-51,131",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"50,010",-3.8,"101,141",-0.9,7,2004
"-82,838",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"214,772",6.3,"297,610",7.5,7,2004
"5,737",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"7,859",13.1,"2,122",-26.7,7,2004
"14,001",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"55,602",37.8,"41,601",24.9,8,2004
"74,649",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"130,625",24.2,"55,976",85.4,8,2004
"147,123",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"358,377",23.2,"211,254",24.0,8,2004
"-49,266",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"61,589",-10.3,"110,855",1.7,8,2004
"-79,672",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"262,354",11.2,"342,026",20.0,8,2004
"5,554",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"7,824",48.4,"2,270",0.6,8,2004
"18,439",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"64,187",10.7,"45,748",27.9,9,2004
"70,774",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"115,869",27.3,"45,095",52.3,9,2004
"128,559",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"360,026",18.2,"231,467",18.6,9,2004
"-64,474",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"58,636",-0.2,"123,110",7.4,9,2004
"-81,659",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"250,035",-0.2,"331,694",11.6,9,2004
"6,955",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"8,732",34.4,"1,777",-39.8,9,2004
"21,462",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"72,368",56.5,"50,906",45.3,10,2004
"68,412",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"116,110",1.7,"47,698",24.0,10,2004
"151,485",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"376,618",14.3,"225,133",12.2,10,2004
"-72,512",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"55,533",-22.1,"128,045",2.7,10,2004
"-77,007",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"247,881",0.6,"324,888",0.3,10,2004
"9,078",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"10,974",89.7,"1,896",-52.9,10,2004
"4,841",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"51,971",-14.9,"47,130",10.7,11,2004
"69,779",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"112,711",10.6,"42,932",43.7,11,2004
"121,921",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"360,326",3.6,"238,405",28.3,11,2004
"-63,615",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"58,749",-4.4,"122,364",11.6,11,2004
"-70,316",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"239,688",-1.0,"310,004",9.1,11,2004
"5,008",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,421",21.9,"1,413",-58.4,11,2004
"17,767",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"66,239",18.5,"48,472",35.1,12,2004
"59,566",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"102,369",-8.4,"42,803",15.4,12,2004
"167,080",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"418,603",20.5,"251,523",15.5,12,2004
"-59,568",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"52,350",0.6,"111,918",8.4,12,2004
"-65,079",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"214,995",-7.8,"280,074",1.7,12,2004
"4,455",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,051",3.6,"1,596",-70.1,12,2004
"20,199",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"50,207",-3.6,"30,008",-9.2,1,2003
"46,118",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"69,795",-12.5,"23,677",-11.9,1,2003
"95,590",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"250,088",-11.3,"154,498",12.6,1,2003
"-43,896",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"64,967",15.1,"108,863",12.1,1,2003
"-22,687",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"231,514",20.4,"254,201",7.1,1,2003
"1,127",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"5,104",-5.7,"3,977",219.5,1,2003
"48,265",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"78,634",53.6,"30,369",20.8,2,2003
"57,301",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"83,020",-12.9,"25,719",3.0,2,2003
"97,427",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"257,714",-1.0,"160,287",4.3,2,2003
"-52,799",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"60,042",2.5,"112,841",15.4,2,2003
"-27,680",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"233,226",-0.7,"260,906",7.5,2,2003
"1,704",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"4,354",-24.6,"2,650",14.6,2,2003
"38,899",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"70,678",35.3,"31,779",-8.2,3,2003
"59,708",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"91,539",-15.9,"31,831",-0.8,3,2003
"136,320",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"330,137",8.4,"193,817",6.7,3,2003
"-52,882",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"69,696",14.7,"122,578",16.7,3,2003
"-1,942",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"271,379",9.2,"273,321",6.9,3,2003
"3,682",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,383",-14.0,"2,701",54.1,3,2003
"10,035",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"48,435",-4.9,"38,400",23.0,4,2003
"57,137",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"91,159",-7.9,"34,022",-9.4,4,2003
"100,525",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"274,038",7.0,"173,513",-4.9,4,2003
"-62,210",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"62,338",-5.3,"124,548",16.1,4,2003
"-21,019",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"248,430",0.2,"269,449",1.7,4,2003
"2,099",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"4,453",-42.3,"2,354",-3.0,4,2003
"12,092",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"43,558",-30.8,"31,466",1.0,5,2003
"58,590",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"92,095",2.3,"33,505",-2.2,5,2003
"120,316",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"293,985",13.1,"173,669",2.9,5,2003
"-72,640",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"62,686",-7.6,"135,326",25.1,5,2003
"-18,623",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"258,504",4.9,"277,127",-1.4,5,2003
"3,646",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,579",-4.9,"2,933",30.9,5,2003
"21,180",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"54,740",15.4,"33,560",2.6,6,2003
"53,137",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"84,249",-7.4,"31,112",7.1,6,2003
"127,028",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"314,904",3.0,"187,876",-3.4,6,2003
"-56,678",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"64,207",-13.1,"120,885",26.1,6,2003
"-10,213",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"256,897",7.1,"267,110",2.5,6,2003
"2,790",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"5,954",-32.3,"3,164",29.3,6,2003
"3,184",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"41,357",-31.7,"38,173",3.2,7,2003
"67,046",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"96,498",18.6,"29,452",3.7,7,2003
"106,667",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"295,879",14.0,"189,212",-2.8,7,2003
"-50,003",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"52,008",-6.9,"102,011",4.5,7,2003
"-74,763",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"201,958",-5.1,"276,721",-0.3,7,2003
"4,056",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,950",-31.8,"2,894",33.1,7,2003
"7,055",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"40,350",-19.0,"33,295",4.5,8,2003
"74,966",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"105,158",-0.5,"30,192",-1.3,8,2003
"120,667",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"290,992",-1.2,"170,325",-2.4,8,2003
"-40,297",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"68,694",8.1,"108,991",-1.1,8,2003
"-49,012",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"235,906",-6.0,"284,918",-0.6,8,2003
"3,016",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"5,273",-18.6,"2,257",-9.4,8,2003
"22,201",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"57,981",21.7,"35,780",28.0,9,2003
"61,384",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"90,991",7.9,"29,607",-28.8,9,2003
"109,411",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"304,556",12.5,"195,145",5.9,9,2003
"-55,921",정밀기기부품,"탭,밸브 및 유사장치",속도계 및 적산계기,26035,미국,"58,755",-0.8,"114,676",8.9,9,2003
"-46,690",정밀기기부품,"탭,밸브 및 유사장치","자동측정,제어장치 및 동부품",5,미국,"250,543",2.7,"297,233",2.9,9,2003
"3,542",정밀기기부품,"탭,밸브 및 유사장치",산업처리공정 제어장비 및 부품,26034,미국,"6,495",13.9,"2,953",4.1,9,2003
"11,205",정밀기기부품,"탭,밸브 및 유사장치","항해용무선,측량기구 및 동부품",순번,미국,"46,239",12.8,"35,034",10.6,10,2003
"75,639",정밀기기부품,"탭,밸브 및 유사장치","전자시험,분석기구 및 동부품",26036,미국,"114,118",30.1,"38,479",15.0,10,2003
"128,810",정밀기기부품,"탭,밸브 및 유사장치","물질검사,측정및분석기구및부품",6,미국,"329,496",19.0,"200,686",4.0,10,2003
